https://github.com/donnemartin/system-design-primer,https://github.com/vuejs/vue,https://github.com/avelino/awesome-go
"{'stars': 39733, 'watchers': 190810, 'forks': 34557}","{'stars': 39981, 'watchers': 198196, 'forks': 32570}","{'stars': 39987, 'watchers': 84815, 'forks': 10071}"
"{'stars': 39733, 'watchers': 190810, 'forks': 34557}","{'stars': 39981, 'watchers': 198196, 'forks': 32570}","{'stars': 39987, 'watchers': 84815, 'forks': 10071}"
"{'stars': 39733, 'watchers': 190810, 'forks': 34557}","{'stars': 39981, 'watchers': 198196, 'forks': 32570}","{'stars': 39987, 'watchers': 84815, 'forks': 10071}"
